"Answer ID","Date Updated","Category","Product","Question","Keywords","Summary","Answer"
"135","08/01/2012 02:45 PM","Versand","Bekleidung","Versand und Lieferung","Bekleidung,persönliche Accessoires","Versand und Lieferung","<p><b>Standardversand:</b><a name=""1""></a></p>
<p>In ATG Store und ATG&#160;Home werden verschiedene Versandarten angeboten, für die abweichende Preise gelten. Der&#160;Versand ist in der Regel an Adressen innerhalb der Kernstaaten der USA (außer Hawaii und Alaska) möglich.</p>
<p>Bestellungen werden innerhalb von 1-3 Werktagen versandt und in der Regel innerhalb von 5-10 Werktagen geliefert.</p>
<p>Die Lieferung erfolgt über alle größeren Versandunternehmen wie UPS, FedEx und den United States Postal Service. Kunden können kein Versandunternehmen ihrer Wahl anfordern.</p>
<p><b>Versand nach Alaska und Hawaii:</b><a name=""2""></a></p>
<p>Aufgrund von Einschränkungen seitens der Versandunternehmen können einige Artikel nicht nach Alaska und Hawaii versandt werden.</p>
<p><b>APO/FPO-Versand:</b><a name=""3""></a></p>
<p>Adressen des APO/FPO/DPO (Army Post Office/Fleet Post Office/Diplomatic Post Office) sind für Angehörige des US-Militärs oder der US-Regierung bestimmt, die in Übersee stationiert sind.</p>
<p>Bestellungen an solche Adressen werden in der Regel innerhalb von 5-10 Werktagen an das US Military Post Office geliefert.</p>
<p><b>Postfachversand:</b><a name=""4""></a></p>
<p>Wenn der Versand eines Artikels an ein Postfach nicht möglich ist, bitten wir Sie um Angabe einer physischen Versandadresse.</p>
<p>Der Expressversand von Artikeln an Postfächer oder APO-/FPO-Adressen ist nicht möglich.</p>
<p><b>Internationaler Versand und Versand in US-Territorien:</b><a name=""6""></a></p>
<p>Wir erweitern unser Versandgebiet kontinuierlich auf weitere Länder.</p>
<p>Für bestimmte Produkte ist der internationale Versand unter Umständen nicht möglich.</p>
<p>Für Kunden von ATG&#160;Store ist der Versand an internationale Adressen derzeit nicht möglich.</p>
<p>Der Versand in US-Territorien ist derzeit nicht möglich.</p>

"
"135","08/01/2012 02:45 PM","Versand","Schuhe","Versand und Lieferung","Bekleidung,persönliche Accessoires","Versand und Lieferung","<p><b>Standardversand:</b><a name=""1""></a></p>
<p>In ATG Store und ATG&#160;Home werden verschiedene Versandarten angeboten, für die abweichende Preise gelten. Der&#160;Versand ist in der Regel an Adressen innerhalb der Kernstaaten der USA (außer Hawaii und Alaska) möglich.</p>
<p>Bestellungen werden innerhalb von 1-3 Werktagen versandt und in der Regel innerhalb von 5-10 Werktagen geliefert.</p>
<p>Die Lieferung erfolgt über alle größeren Versandunternehmen wie UPS, FedEx und den United States Postal Service. Kunden können kein Versandunternehmen ihrer Wahl anfordern.</p>
<p><b>Versand nach Alaska und Hawaii:</b><a name=""2""></a></p>
<p>Aufgrund von Einschränkungen seitens der Versandunternehmen können einige Artikel nicht nach Alaska und Hawaii versandt werden.</p>
<p><b>APO/FPO-Versand:</b><a name=""3""></a></p>
<p>Adressen des APO/FPO/DPO (Army Post Office/Fleet Post Office/Diplomatic Post Office) sind für Angehörige des US-Militärs oder der US-Regierung bestimmt, die in Übersee stationiert sind.</p>
<p>Bestellungen an solche Adressen werden in der Regel innerhalb von 5-10 Werktagen an das US Military Post Office geliefert.</p>
<p><b>Postfachversand:</b><a name=""4""></a></p>
<p>Wenn der Versand eines Artikels an ein Postfach nicht möglich ist, bitten wir Sie um Angabe einer physischen Versandadresse.</p>
<p>Der Expressversand von Artikeln an Postfächer oder APO-/FPO-Adressen ist nicht möglich.</p>
<p><b>Internationaler Versand und Versand in US-Territorien:</b><a name=""6""></a></p>
<p>Wir erweitern unser Versandgebiet kontinuierlich auf weitere Länder.</p>
<p>Für bestimmte Produkte ist der internationale Versand unter Umständen nicht möglich.</p>
<p>Für Kunden von ATG&#160;Store ist der Versand an internationale Adressen derzeit nicht möglich.</p>
<p>Der Versand in US-Territorien ist derzeit nicht möglich.</p>

"
"139","04/05/2012 11:06 AM","Ihren Account verwenden","Kein Wert","Einen Account erstellen","Kein Wert","Einen Account erstellen","<p><span style=""FONT-WEIGHT: bold"">Vor dem Einkauf:</span> Klicken Sie oben auf der Homepage auf den Link&#160;""Anmelden"". Geben Sie unter <span style=""FONT-WEIGHT: bold"">Neuer Kunde</span> Ihre E-Mail-Adresse ein, und klicken Sie auf ""Meinen Account erstellen"". Erstellen Sie ein Kennwort, bestätigen Sie Ihr Kennwort, und geben Sie Ihren Namen sowie weitere optionale Details ein. Klicken Sie erneut auf&#160;""Meinen Account erstellen"", um die Einrichtung Ihres&#160;Accounts abzuschließen.</p>
<p><span style=""FONT-WEIGHT: bold"">Beim Checkout:</span> Klicken Sie im Warenkorb auf die Schaltfläche ""Checkout fortsetzen"". Geben Sie unter&#160;<span style=""FONT-WEIGHT: bold"">Neuer Kunde</span> Ihre&#160;E-Mail-Adresse ein. Erstellen Sie ein Kennwort, und bestätigen Sie Ihr Kennwort. Klicken Sie erneut auf ""Meinen Account erstellen"", um die Einrichtung Ihres Accounts abzuschließen.</p>

"
"148","04/09/2012 12:31 PM","Produktinformationen","Einrichtungsgegenstände/Accessoires","Produktinformationen für Einrichtungsgegenstände/Accessoires","Einrichtungsgegenstände","Produktinformationen für Einrichtungsgegenstände/Accessoires","<p>Hier finden Sie allgemeine&#160;Informationen zur Pflege der Einrichtungsgegenstände/Accessoires, die Sie im ATG Store erwerben können:</p>
<ul>
<li><a href=""#1"" target=""_self"">Uhren</a>&#160;</li>
<li><a href=""#2"" target=""_self"">Radios</a>&#160;</li>
<li><a href=""#3"" target=""_self"">Kissen und Sitzsäcke</a></li>
<li><a href=""#4"" target=""_self"">Glaswaren</a></li>
<li><a href=""#5"" target=""_self"">Lampen und Leuchten</a></li>
<li><a href=""#6"" target=""_self"">Dekorationsartikel</a></li>
</ul>
<p><span style=""FONT-WEIGHT: bold"">Uhren<A name=""1""></a></span></p>
<ul>
<li>Uhren sind empfindliche Artikel und dürfen nur äußerlich gereinigt werden.&#160;</li>
</ul>
<p style=""FONT-WEIGHT: bold"">Radios<a name=""2""></a></p>
<ul>
<li>Radios sind nicht&#160;""wasserdicht"". Verwenden Sie für die Reinigung Ihres Radios ein weiches, trockenes Tuch.</li>
</ul>
<p style=""FONT-WEIGHT: bold"">Kissen und Sitzsäcke<a name=""3""></a></p>
<ul>
<li>Befolgen Sie bei der Reinigung Ihres Kissens oder Sitzsackes die Anweisungen des Herstellers. Nicht alle Artikel sind maschinenwaschbar. Bestimmte Artikel müssen möglicherweise chemisch gereinigt werden.</li>
</ul>
<p style=""FONT-WEIGHT: bold"">Glaswaren<a name=""4""></a></p>
<ul>
<li><span style=""FONT-WEIGHT: normal"">Die meisten Glaswaren sind zerbrechlich. Wir empfehlen Ihnen, dass Sie Ihre im ATG Store erworbenen Glaswaren von Hand spülen.</span></li>
</ul>
<p><span style=""FONT-WEIGHT: bold"">Lampen und Leuchten<a name=""5""></a></span></p>
<ul>
<li><span style=""FONT-WEIGHT: normal"">Leuchtmittel sind grundsätzlich nicht im Lieferumfang der im ATG Store angebotenen Leuchten enthalten und müssen separat erworben werden. Den korrekten Leuchtmitteltyp können Sie in den Anweisungen des Leuchtenherstellers ermitteln.</span></li>
</ul>
<p><span style=""FONT-WEIGHT: bold"">Dekorationsartikel<a name=""6""></a></span></p>
<ul>
<li>Befolgen Sie hinsichtlich der Pflege Ihrer im ATG Store erworbenen Dekorationsartikel die Anweisungen des Herstellers.</li>
</ul>

"
"112","04/05/2012 10:18 AM","Rücksendungen","Möbel","Rückerstattungsbedingungen","Möbel","Rückerstattungsbedingungen","Alle zurückgesendeten Artikel werden bei Eingang in unserem Lager für Rücksendungen geprüft. Wir erstatten den vollen Artikelpreis und alle ursprünglichen Versandkosten, wenn der Grund für die Rücksendung in einem Fehler unsererseits oder einem defekten Produkt liegt.
<p>Wenn der Grund für die Rücksendung nicht in einem Fehler unsererseits liegt und Sie einen ungeöffneten Artikel innerhalb von 90&#160;Tagen ab dem ursprünglichen Bestelldatum zurücksenden, erstatten wir den vollen Artikelpreis abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren.</p>
<p>Wenn Sie einen geöffneten Artikel oder einen Artikel mit Gebrauchsspuren zurücksenden, erstatten wir einen Teil des Artikelpreises abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren. Nach Ablauf von 90 Tagen ab dem ursprünglichen Bestelldatum sind keine Rücksendungen mehr möglich.</p>
<p>Sie erhalten die Rückerstattung in der Regel innerhalb von vier Wochen nach der Rücksendung des Artikels. In vielen Fällen erhalten Sie die Rückerstattung bereits früher, angesichts der benötigten Zeit für die Rücksendung (bis zu 14 Tage), die Prüfung des Produkts in unserem Lager für Rücksendungen (bis zu 5 Werktage) und die Bearbeitung durch Ihre Bank oder Ihr Kreditkartenunternehmen (bis zu 5 Werktage) setzen wir jedoch in der Regel vier Wochen an. Wir informieren Sie per E-Mail über die Details Ihrer Rückerstattung. Für die Rückerstattung wird grundsätzlich dieselbe Zahlungsart wie für die ursprüngliche Bestellung verwendet.</p>

"
"112","04/05/2012 10:18 AM","Rücksendungen","Schuhe","Rückerstattungsbedingungen","Möbel","Rückerstattungsbedingungen","Alle zurückgesendeten Artikel werden bei Eingang in unserem Lager für Rücksendungen geprüft. Wir erstatten den vollen Artikelpreis und alle ursprünglichen Versandkosten, wenn der Grund für die Rücksendung in einem Fehler unsererseits oder einem defekten Produkt liegt.
<p>Wenn der Grund für die Rücksendung nicht in einem Fehler unsererseits liegt und Sie einen ungeöffneten Artikel innerhalb von 90&#160;Tagen ab dem ursprünglichen Bestelldatum zurücksenden, erstatten wir den vollen Artikelpreis abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren.</p>
<p>Wenn Sie einen geöffneten Artikel oder einen Artikel mit Gebrauchsspuren zurücksenden, erstatten wir einen Teil des Artikelpreises abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren. Nach Ablauf von 90 Tagen ab dem ursprünglichen Bestelldatum sind keine Rücksendungen mehr möglich.</p>
<p>Sie erhalten die Rückerstattung in der Regel innerhalb von vier Wochen nach der Rücksendung des Artikels. In vielen Fällen erhalten Sie die Rückerstattung bereits früher, angesichts der benötigten Zeit für die Rücksendung (bis zu 14 Tage), die Prüfung des Produkts in unserem Lager für Rücksendungen (bis zu 5 Werktage) und die Bearbeitung durch Ihre Bank oder Ihr Kreditkartenunternehmen (bis zu 5 Werktage) setzen wir jedoch in der Regel vier Wochen an. Wir informieren Sie per E-Mail über die Details Ihrer Rückerstattung. Für die Rückerstattung wird grundsätzlich dieselbe Zahlungsart wie für die ursprüngliche Bestellung verwendet.</p>

"
"112","04/05/2012 10:18 AM","Rücksendungen","Einrichtungsgegenstände/Accessoires","Rückerstattungsbedingungen","Möbel","Rückerstattungsbedingungen","Alle zurückgesendeten Artikel werden bei Eingang in unserem Lager für Rücksendungen geprüft. Wir erstatten den vollen Artikelpreis und alle ursprünglichen Versandkosten, wenn der Grund für die Rücksendung in einem Fehler unsererseits oder einem defekten Produkt liegt.
<p>Wenn der Grund für die Rücksendung nicht in einem Fehler unsererseits liegt und Sie einen ungeöffneten Artikel innerhalb von 90&#160;Tagen ab dem ursprünglichen Bestelldatum zurücksenden, erstatten wir den vollen Artikelpreis abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren.</p>
<p>Wenn Sie einen geöffneten Artikel oder einen Artikel mit Gebrauchsspuren zurücksenden, erstatten wir einen Teil des Artikelpreises abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren. Nach Ablauf von 90 Tagen ab dem ursprünglichen Bestelldatum sind keine Rücksendungen mehr möglich.</p>
<p>Sie erhalten die Rückerstattung in der Regel innerhalb von vier Wochen nach der Rücksendung des Artikels. In vielen Fällen erhalten Sie die Rückerstattung bereits früher, angesichts der benötigten Zeit für die Rücksendung (bis zu 14 Tage), die Prüfung des Produkts in unserem Lager für Rücksendungen (bis zu 5 Werktage) und die Bearbeitung durch Ihre Bank oder Ihr Kreditkartenunternehmen (bis zu 5 Werktage) setzen wir jedoch in der Regel vier Wochen an. Wir informieren Sie per E-Mail über die Details Ihrer Rückerstattung. Für die Rückerstattung wird grundsätzlich dieselbe Zahlungsart wie für die ursprüngliche Bestellung verwendet.</p>

"
"112","04/05/2012 10:18 AM","Rücksendungen","Bekleidung","Rückerstattungsbedingungen","Möbel","Rückerstattungsbedingungen","Alle zurückgesendeten Artikel werden bei Eingang in unserem Lager für Rücksendungen geprüft. Wir erstatten den vollen Artikelpreis und alle ursprünglichen Versandkosten, wenn der Grund für die Rücksendung in einem Fehler unsererseits oder einem defekten Produkt liegt.
<p>Wenn der Grund für die Rücksendung nicht in einem Fehler unsererseits liegt und Sie einen ungeöffneten Artikel innerhalb von 90&#160;Tagen ab dem ursprünglichen Bestelldatum zurücksenden, erstatten wir den vollen Artikelpreis abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren.</p>
<p>Wenn Sie einen geöffneten Artikel oder einen Artikel mit Gebrauchsspuren zurücksenden, erstatten wir einen Teil des Artikelpreises abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren. Nach Ablauf von 90 Tagen ab dem ursprünglichen Bestelldatum sind keine Rücksendungen mehr möglich.</p>
<p>Sie erhalten die Rückerstattung in der Regel innerhalb von vier Wochen nach der Rücksendung des Artikels. In vielen Fällen erhalten Sie die Rückerstattung bereits früher, angesichts der benötigten Zeit für die Rücksendung (bis zu 14 Tage), die Prüfung des Produkts in unserem Lager für Rücksendungen (bis zu 5 Werktage) und die Bearbeitung durch Ihre Bank oder Ihr Kreditkartenunternehmen (bis zu 5 Werktage) setzen wir jedoch in der Regel vier Wochen an. Wir informieren Sie per E-Mail über die Details Ihrer Rückerstattung. Für die Rückerstattung wird grundsätzlich dieselbe Zahlungsart wie für die ursprüngliche Bestellung verwendet.</p>

"
"115","04/05/2012 10:20 AM","Zahlungsoptionen","Bekleidung","Welche Zahlungsarten werden akzeptiert?","Bekleidung","Welche Zahlungsarten werden akzeptiert?","<p>Wir akzeptieren die folgenden Zahlungsarten:</p>
<p>Kreditkarte: Visa, MasterCard, Discover und American Express.</p>
<ul>
<li>ATG-Gutschriften</li>
<li>Die folgenden Zahlungsarten akzeptieren wir <strong>nicht</strong>:<br />
Kreditkarten einer ausländischen Bank oder mit einer ausländischen Rechnungsadresse.<br />
Zahlungsanweisungen, Schecks, Zahlung bei Lieferung, Debitkarten, Gutscheinkarten, PayPal oder andere oben nicht aufgeführte Zahlungsarten.</li>
</ul>
<p>Hinweis: Ihre Kreditkarte wird bei Übermittlung der Bestellung belastet.</p>

"
"115","04/05/2012 10:20 AM","Bestellungen","Bekleidung","Welche Zahlungsarten werden akzeptiert?","Bekleidung","Welche Zahlungsarten werden akzeptiert?","<p>Wir akzeptieren die folgenden Zahlungsarten:</p>
<p>Kreditkarte: Visa, MasterCard, Discover und American Express.</p>
<ul>
<li>ATG-Gutschriften</li>
<li>Die folgenden Zahlungsarten akzeptieren wir <strong>nicht</strong>:<br />
Kreditkarten einer ausländischen Bank oder mit einer ausländischen Rechnungsadresse.<br />
Zahlungsanweisungen, Schecks, Zahlung bei Lieferung, Debitkarten, Gutscheinkarten, PayPal oder andere oben nicht aufgeführte Zahlungsarten.</li>
</ul>
<p>Hinweis: Ihre Kreditkarte wird bei Übermittlung der Bestellung belastet.</p>

"
"115","04/05/2012 10:20 AM","Bestellungen","Einrichtungsgegenstände/Accessoires","Welche Zahlungsarten werden akzeptiert?","Bekleidung","Welche Zahlungsarten werden akzeptiert?","<p>Wir akzeptieren die folgenden Zahlungsarten:</p>
<p>Kreditkarte: Visa, MasterCard, Discover und American Express.</p>
<ul>
<li>ATG-Gutschriften</li>
<li>Die folgenden Zahlungsarten akzeptieren wir <strong>nicht</strong>:<br />
Kreditkarten einer ausländischen Bank oder mit einer ausländischen Rechnungsadresse.<br />
Zahlungsanweisungen, Schecks, Zahlung bei Lieferung, Debitkarten, Gutscheinkarten, PayPal oder andere oben nicht aufgeführte Zahlungsarten.</li>
</ul>
<p>Hinweis: Ihre Kreditkarte wird bei Übermittlung der Bestellung belastet.</p>

"
"115","04/05/2012 10:20 AM","Bestellungen","Schuhe","Welche Zahlungsarten werden akzeptiert?","Bekleidung","Welche Zahlungsarten werden akzeptiert?","<p>Wir akzeptieren die folgenden Zahlungsarten:</p>
<p>Kreditkarte: Visa, MasterCard, Discover und American Express.</p>
<ul>
<li>ATG-Gutschriften</li>
<li>Die folgenden Zahlungsarten akzeptieren wir <strong>nicht</strong>:<br />
Kreditkarten einer ausländischen Bank oder mit einer ausländischen Rechnungsadresse.<br />
Zahlungsanweisungen, Schecks, Zahlung bei Lieferung, Debitkarten, Gutscheinkarten, PayPal oder andere oben nicht aufgeführte Zahlungsarten.</li>
</ul>
<p>Hinweis: Ihre Kreditkarte wird bei Übermittlung der Bestellung belastet.</p>

"
"115","04/05/2012 10:20 AM","Zahlungsoptionen","Schuhe","Welche Zahlungsarten werden akzeptiert?","Bekleidung","Welche Zahlungsarten werden akzeptiert?","<p>Wir akzeptieren die folgenden Zahlungsarten:</p>
<p>Kreditkarte: Visa, MasterCard, Discover und American Express.</p>
<ul>
<li>ATG-Gutschriften</li>
<li>Die folgenden Zahlungsarten akzeptieren wir <strong>nicht</strong>:<br />
Kreditkarten einer ausländischen Bank oder mit einer ausländischen Rechnungsadresse.<br />
Zahlungsanweisungen, Schecks, Zahlung bei Lieferung, Debitkarten, Gutscheinkarten, PayPal oder andere oben nicht aufgeführte Zahlungsarten.</li>
</ul>
<p>Hinweis: Ihre Kreditkarte wird bei Übermittlung der Bestellung belastet.</p>

"
"115","04/05/2012 10:20 AM","Bestellungen","Möbel","Welche Zahlungsarten werden akzeptiert?","Bekleidung","Welche Zahlungsarten werden akzeptiert?","<p>Wir akzeptieren die folgenden Zahlungsarten:</p>
<p>Kreditkarte: Visa, MasterCard, Discover und American Express.</p>
<ul>
<li>ATG-Gutschriften</li>
<li>Die folgenden Zahlungsarten akzeptieren wir <strong>nicht</strong>:<br />
Kreditkarten einer ausländischen Bank oder mit einer ausländischen Rechnungsadresse.<br />
Zahlungsanweisungen, Schecks, Zahlung bei Lieferung, Debitkarten, Gutscheinkarten, PayPal oder andere oben nicht aufgeführte Zahlungsarten.</li>
</ul>
<p>Hinweis: Ihre Kreditkarte wird bei Übermittlung der Bestellung belastet.</p>

"
"115","04/05/2012 10:20 AM","Zahlungsoptionen","Möbel","Welche Zahlungsarten werden akzeptiert?","Bekleidung","Welche Zahlungsarten werden akzeptiert?","<p>Wir akzeptieren die folgenden Zahlungsarten:</p>
<p>Kreditkarte: Visa, MasterCard, Discover und American Express.</p>
<ul>
<li>ATG-Gutschriften</li>
<li>Die folgenden Zahlungsarten akzeptieren wir <strong>nicht</strong>:<br />
Kreditkarten einer ausländischen Bank oder mit einer ausländischen Rechnungsadresse.<br />
Zahlungsanweisungen, Schecks, Zahlung bei Lieferung, Debitkarten, Gutscheinkarten, PayPal oder andere oben nicht aufgeführte Zahlungsarten.</li>
</ul>
<p>Hinweis: Ihre Kreditkarte wird bei Übermittlung der Bestellung belastet.</p>

"
"129","03/28/2012 09:52 AM","Versand","Einrichtungsgegenstände/Accessoires","Bestellungen mit mehreren Versandadressen","Schuhe","Bestellungen mit mehreren Versandadressen","<ul>
<li>Wenn Sie bereits registriert sind, können Sie über unsere Website Produkte aus Ihrem Warenkorb an verschiedene Adressen versenden.</li>
<li>Wenn Sie bereits registriert sind, können Sie auf unserer Website verschiedene Adressen speichern und zur einfachen Identifizierung für jede Adresse einen Kurznamen angeben.</li>
</ul>

"
"129","03/28/2012 09:52 AM","Bestellungen","Möbel","Bestellungen mit mehreren Versandadressen","Schuhe","Bestellungen mit mehreren Versandadressen","<ul>
<li>Wenn Sie bereits registriert sind, können Sie über unsere Website Produkte aus Ihrem Warenkorb an verschiedene Adressen versenden.</li>
<li>Wenn Sie bereits registriert sind, können Sie auf unserer Website verschiedene Adressen speichern und zur einfachen Identifizierung für jede Adresse einen Kurznamen angeben.</li>
</ul>

"
"129","03/28/2012 09:52 AM","Bestellungen","Bekleidung","Bestellungen mit mehreren Versandadressen","Schuhe","Bestellungen mit mehreren Versandadressen","<ul>
<li>Wenn Sie bereits registriert sind, können Sie über unsere Website Produkte aus Ihrem Warenkorb an verschiedene Adressen versenden.</li>
<li>Wenn Sie bereits registriert sind, können Sie auf unserer Website verschiedene Adressen speichern und zur einfachen Identifizierung für jede Adresse einen Kurznamen angeben.</li>
</ul>

"
"129","03/28/2012 09:52 AM","Bestellungen","Schuhe","Bestellungen mit mehreren Versandadressen","Schuhe","Bestellungen mit mehreren Versandadressen","<ul>
<li>Wenn Sie bereits registriert sind, können Sie über unsere Website Produkte aus Ihrem Warenkorb an verschiedene Adressen versenden.</li>
<li>Wenn Sie bereits registriert sind, können Sie auf unserer Website verschiedene Adressen speichern und zur einfachen Identifizierung für jede Adresse einen Kurznamen angeben.</li>
</ul>

"
"129","03/28/2012 09:52 AM","Versand","Bekleidung","Bestellungen mit mehreren Versandadressen","Schuhe","Bestellungen mit mehreren Versandadressen","<ul>
<li>Wenn Sie bereits registriert sind, können Sie über unsere Website Produkte aus Ihrem Warenkorb an verschiedene Adressen versenden.</li>
<li>Wenn Sie bereits registriert sind, können Sie auf unserer Website verschiedene Adressen speichern und zur einfachen Identifizierung für jede Adresse einen Kurznamen angeben.</li>
</ul>

"
"112","04/05/2012 10:18 AM","Bestellungen","Schuhe","Rückerstattungsbedingungen","Möbel","Rückerstattungsbedingungen","Alle zurückgesendeten Artikel werden bei Eingang in unserem Lager für Rücksendungen geprüft. Wir erstatten den vollen Artikelpreis und alle ursprünglichen Versandkosten, wenn der Grund für die Rücksendung in einem Fehler unsererseits oder einem defekten Produkt liegt.
<p>Wenn der Grund für die Rücksendung nicht in einem Fehler unsererseits liegt und Sie einen ungeöffneten Artikel innerhalb von 90&#160;Tagen ab dem ursprünglichen Bestelldatum zurücksenden, erstatten wir den vollen Artikelpreis abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren.</p>
<p>Wenn Sie einen geöffneten Artikel oder einen Artikel mit Gebrauchsspuren zurücksenden, erstatten wir einen Teil des Artikelpreises abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren. Nach Ablauf von 90 Tagen ab dem ursprünglichen Bestelldatum sind keine Rücksendungen mehr möglich.</p>
<p>Sie erhalten die Rückerstattung in der Regel innerhalb von vier Wochen nach der Rücksendung des Artikels. In vielen Fällen erhalten Sie die Rückerstattung bereits früher, angesichts der benötigten Zeit für die Rücksendung (bis zu 14 Tage), die Prüfung des Produkts in unserem Lager für Rücksendungen (bis zu 5 Werktage) und die Bearbeitung durch Ihre Bank oder Ihr Kreditkartenunternehmen (bis zu 5 Werktage) setzen wir jedoch in der Regel vier Wochen an. Wir informieren Sie per E-Mail über die Details Ihrer Rückerstattung. Für die Rückerstattung wird grundsätzlich dieselbe Zahlungsart wie für die ursprüngliche Bestellung verwendet.</p>

"
"112","04/05/2012 10:18 AM","Bestellungen","Möbel","Rückerstattungsbedingungen","Möbel","Rückerstattungsbedingungen","Alle zurückgesendeten Artikel werden bei Eingang in unserem Lager für Rücksendungen geprüft. Wir erstatten den vollen Artikelpreis und alle ursprünglichen Versandkosten, wenn der Grund für die Rücksendung in einem Fehler unsererseits oder einem defekten Produkt liegt.
<p>Wenn der Grund für die Rücksendung nicht in einem Fehler unsererseits liegt und Sie einen ungeöffneten Artikel innerhalb von 90&#160;Tagen ab dem ursprünglichen Bestelldatum zurücksenden, erstatten wir den vollen Artikelpreis abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren.</p>
<p>Wenn Sie einen geöffneten Artikel oder einen Artikel mit Gebrauchsspuren zurücksenden, erstatten wir einen Teil des Artikelpreises abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren. Nach Ablauf von 90 Tagen ab dem ursprünglichen Bestelldatum sind keine Rücksendungen mehr möglich.</p>
<p>Sie erhalten die Rückerstattung in der Regel innerhalb von vier Wochen nach der Rücksendung des Artikels. In vielen Fällen erhalten Sie die Rückerstattung bereits früher, angesichts der benötigten Zeit für die Rücksendung (bis zu 14 Tage), die Prüfung des Produkts in unserem Lager für Rücksendungen (bis zu 5 Werktage) und die Bearbeitung durch Ihre Bank oder Ihr Kreditkartenunternehmen (bis zu 5 Werktage) setzen wir jedoch in der Regel vier Wochen an. Wir informieren Sie per E-Mail über die Details Ihrer Rückerstattung. Für die Rückerstattung wird grundsätzlich dieselbe Zahlungsart wie für die ursprüngliche Bestellung verwendet.</p>

"
"112","04/05/2012 10:18 AM","Bestellungen","Bekleidung","Rückerstattungsbedingungen","Möbel","Rückerstattungsbedingungen","Alle zurückgesendeten Artikel werden bei Eingang in unserem Lager für Rücksendungen geprüft. Wir erstatten den vollen Artikelpreis und alle ursprünglichen Versandkosten, wenn der Grund für die Rücksendung in einem Fehler unsererseits oder einem defekten Produkt liegt.
<p>Wenn der Grund für die Rücksendung nicht in einem Fehler unsererseits liegt und Sie einen ungeöffneten Artikel innerhalb von 90&#160;Tagen ab dem ursprünglichen Bestelldatum zurücksenden, erstatten wir den vollen Artikelpreis abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren.</p>
<p>Wenn Sie einen geöffneten Artikel oder einen Artikel mit Gebrauchsspuren zurücksenden, erstatten wir einen Teil des Artikelpreises abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren. Nach Ablauf von 90 Tagen ab dem ursprünglichen Bestelldatum sind keine Rücksendungen mehr möglich.</p>
<p>Sie erhalten die Rückerstattung in der Regel innerhalb von vier Wochen nach der Rücksendung des Artikels. In vielen Fällen erhalten Sie die Rückerstattung bereits früher, angesichts der benötigten Zeit für die Rücksendung (bis zu 14 Tage), die Prüfung des Produkts in unserem Lager für Rücksendungen (bis zu 5 Werktage) und die Bearbeitung durch Ihre Bank oder Ihr Kreditkartenunternehmen (bis zu 5 Werktage) setzen wir jedoch in der Regel vier Wochen an. Wir informieren Sie per E-Mail über die Details Ihrer Rückerstattung. Für die Rückerstattung wird grundsätzlich dieselbe Zahlungsart wie für die ursprüngliche Bestellung verwendet.</p>

"
"112","04/05/2012 10:18 AM","Bestellungen","Einrichtungsgegenstände/Accessoires","Rückerstattungsbedingungen","Möbel","Rückerstattungsbedingungen","Alle zurückgesendeten Artikel werden bei Eingang in unserem Lager für Rücksendungen geprüft. Wir erstatten den vollen Artikelpreis und alle ursprünglichen Versandkosten, wenn der Grund für die Rücksendung in einem Fehler unsererseits oder einem defekten Produkt liegt.
<p>Wenn der Grund für die Rücksendung nicht in einem Fehler unsererseits liegt und Sie einen ungeöffneten Artikel innerhalb von 90&#160;Tagen ab dem ursprünglichen Bestelldatum zurücksenden, erstatten wir den vollen Artikelpreis abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren.</p>
<p>Wenn Sie einen geöffneten Artikel oder einen Artikel mit Gebrauchsspuren zurücksenden, erstatten wir einen Teil des Artikelpreises abzüglich der ursprünglichen Versandkosten und der Rücksendegebühren. Nach Ablauf von 90 Tagen ab dem ursprünglichen Bestelldatum sind keine Rücksendungen mehr möglich.</p>
<p>Sie erhalten die Rückerstattung in der Regel innerhalb von vier Wochen nach der Rücksendung des Artikels. In vielen Fällen erhalten Sie die Rückerstattung bereits früher, angesichts der benötigten Zeit für die Rücksendung (bis zu 14 Tage), die Prüfung des Produkts in unserem Lager für Rücksendungen (bis zu 5 Werktage) und die Bearbeitung durch Ihre Bank oder Ihr Kreditkartenunternehmen (bis zu 5 Werktage) setzen wir jedoch in der Regel vier Wochen an. Wir informieren Sie per E-Mail über die Details Ihrer Rückerstattung. Für die Rückerstattung wird grundsätzlich dieselbe Zahlungsart wie für die ursprüngliche Bestellung verwendet.</p>

"
